Sample,Pathlength,Temperature,Absorbance, ,, ,, 
1,1,42.2,0.0028,,,,,
1,1,42.7,0.0031,,,,,
1,1,43.2,0.003,,,,,
1,1,43.7,0.003,,,,,
1,1,44.2,0.0031,,,,,
1,1,44.7,0.0031,,,,,
1,1,45.2,0.0031,,,,,
1,1,45.7,0.0031,,,,,
1,1,46.2,0.0032,,,,,
1,1,46.7,0.0032,,,,,
1,1,47.2,0.0033,,,,,
1,1,47.7,0.0032,,,,,
1,1,48.2,0.0031,,,,,
1,1,48.7,0.0032,,,,,
1,1,49.1,0.0033,,,,,
1,1,49.6,0.0031,,,,,
1,1,50.2,0.0032,,,,,
1,1,50.7,0.0032,,,,,
1,1,51.1,0.0032,,,,,
1,1,51.6,0.003,,,,,
1,1,52.1,0.0034,,,,,
1,1,52.7,0.0033,,,,,
1,1,53.2,0.0032,,,,,
1,1,53.6,0.0034,,,,,
1,1,54.1,0.0034,,,,,
1,1,54.6,0.0036,,,,,
1,1,55.2,0.0037,,,,,
1,1,55.6,0.0037,,,,,
1,1,56.1,0.0039,,,,,
1,1,56.6,0.004,,,,,
1,1,57.1,0.0042,,,,,
1,1,57.6,0.0041,,,,,
1,1,58.1,0.0043,,,,,
1,1,58.6,0.0043,,,,,
1,1,59.1,0.0046,,,,,
2,0.1,12.6,0.5026,,,,,
2,0.1,12.5,0.5027,,,,,
2,0.1,12.6,0.5031,,,,,
2,0.1,13.1,0.5045,,,,,
2,0.1,13.5,0.5055,,,,,
2,0.1,14,0.5064,,,,,
2,0.1,14.4,0.5076,,,,,
2,0.1,14.9,0.5088,,,,,
2,0.1,15.3,0.5101,,,,,
2,0.1,15.8,0.5111,,,,,
2,0.1,16.2,0.5129,,,,,
2,0.1,16.7,0.5137,,,,,
2,0.1,17.2,0.5148,,,,,
2,0.1,17.6,0.5158,,,,,
2,0.1,18.1,0.5171,,,,,
2,0.1,18.6,0.5185,,,,,
2,0.1,19,0.5198,,,,,
2,0.1,19.5,0.5212,,,,,
2,0.1,19.9,0.5224,,,,,
2,0.1,20.4,0.524,,,,,
2,0.1,20.9,0.5253,,,,,
2,0.1,21.4,0.5269,,,,,
2,0.1,21.5,0.5287,,,,,
2,0.1,22.1,0.5308,,,,,
2,0.1,22.6,0.5325,,,,,
2,0.1,23.1,0.5343,,,,,
2,0.1,23.6,0.536,,,,,
2,0.1,24.1,0.538,,,,,
2,0.1,24.6,0.5403,,,,,
2,0.1,25.1,0.5424,,,,,
2,0.1,25.6,0.545,,,,,
2,0.1,26.1,0.5467,,,,,
2,0.1,26.5,0.5489,,,,,
2,0.1,26.9,0.5509,,,,,
2,0.1,27.3,0.5528,,,,,
2,0.1,27.8,0.5553,,,,,
2,0.1,28.1,0.5571,,,,,
2,0.1,28.6,0.5604,,,,,
2,0.1,29.1,0.5635,,,,,
2,0.1,29.5,0.5663,,,,,
2,0.1,30,0.5701,,,,,
2,0.1,30.5,0.5738,,,,,
2,0.1,31,0.5778,,,,,
2,0.1,31.5,0.5814,,,,,
2,0.1,31.9,0.5853,,,,,
2,0.1,32.5,0.59,,,,,
2,0.1,33,0.5951,,,,,
2,0.1,33.4,0.5997,,,,,
2,0.1,34,0.6045,,,,,
2,0.1,34.4,0.609,,,,,
2,0.1,34.9,0.6146,,,,,
2,0.1,35.4,0.6201,,,,,
2,0.1,35.9,0.6254,,,,,
2,0.1,36.4,0.6308,,,,,
2,0.1,36.9,0.6361,,,,,
2,0.1,37.4,0.6417,,,,,
2,0.1,37.8,0.6459,,,,,
2,0.1,38.3,0.6513,,,,,
2,0.1,38.8,0.6564,,,,,
2,0.1,39.2,0.6609,,,,,
2,0.1,39.8,0.6658,,,,,
2,0.1,40.3,0.6701,,,,,
2,0.1,40.8,0.6742,,,,,
2,0.1,41.3,0.6776,,,,,
2,0.1,41.7,0.6811,,,,,
2,0.1,42.2,0.6839,,,,,
2,0.1,42.7,0.6866,,,,,
2,0.1,43.2,0.6892,,,,,
2,0.1,43.7,0.6911,,,,,
2,0.1,44.2,0.6929,,,,,
2,0.1,44.7,0.6948,,,,,
2,0.1,45.2,0.6965,,,,,
2,0.1,45.7,0.6978,,,,,
2,0.1,46.2,0.6987,,,,,
2,0.1,46.7,0.6997,,,,,
2,0.1,47.2,0.7008,,,,,
2,0.1,47.7,0.7015,,,,,
2,0.1,48.2,0.702,,,,,
2,0.1,48.7,0.7029,,,,,
2,0.1,49.1,0.7036,,,,,
2,0.1,49.6,0.704,,,,,
2,0.1,50.2,0.7043,,,,,
2,0.1,50.7,0.7049,,,,,
2,0.1,51.1,0.7052,,,,,
2,0.1,51.6,0.706,,,,,
2,0.1,52.1,0.706,,,,,
2,0.1,52.7,0.7063,,,,,
2,0.1,53.2,0.7067,,,,,
2,0.1,53.6,0.707,,,,,
2,0.1,54.1,0.7072,,,,,
2,0.1,54.6,0.7076,,,,,
2,0.1,55.2,0.7078,,,,,
2,0.1,55.6,0.7081,,,,,
2,0.1,56.1,0.7081,,,,,
2,0.1,56.6,0.7081,,,,,
2,0.1,57.1,0.7085,,,,,
2,0.1,57.6,0.7087,,,,,
2,0.1,58.1,0.709,,,,,
2,0.1,58.6,0.7094,,,,,
2,0.1,59.1,0.7096,,,,,
3,0.5,12.6,0.5604,,,,,
3,0.5,12.5,0.5602,,,,,
3,0.5,12.6,0.5617,,,,,
3,0.5,13.1,0.5624,,,,,
3,0.5,13.5,0.5648,,,,,
3,0.5,14,0.5652,,,,,
3,0.5,14.4,0.5655,,,,,
3,0.5,14.9,0.5663,,,,,
3,0.5,15.3,0.5677,,,,,
3,0.5,15.8,0.5695,,,,,
3,0.5,16.2,0.571,,,,,
3,0.5,16.7,0.5715,,,,,
3,0.5,17.2,0.5727,,,,,
3,0.5,17.6,0.5739,,,,,
3,0.5,18.1,0.5754,,,,,
3,0.5,18.6,0.578,,,,,
3,0.5,19,0.5782,,,,,
3,0.5,19.5,0.58,,,,,
3,0.5,19.9,0.5815,,,,,
3,0.5,20.4,0.5833,,,,,
3,0.5,20.9,0.5846,,,,,
3,0.5,21.4,0.5864,,,,,
3,0.5,21.5,0.5878,,,,,
3,0.5,22.1,0.5903,,,,,
3,0.5,22.6,0.5925,,,,,
3,0.5,23.1,0.5945,,,,,
3,0.5,23.6,0.5971,,,,,
3,0.5,24.1,0.6,,,,,
3,0.5,24.6,0.6037,,,,,
3,0.5,25.1,0.6064,,,,,
3,0.5,25.6,0.6091,,,,,
3,0.5,26.1,0.6119,,,,,
3,0.5,26.5,0.6145,,,,,
3,0.5,26.9,0.6179,,,,,
3,0.5,27.3,0.6208,,,,,
3,0.5,27.8,0.6244,,,,,
3,0.5,28.1,0.6272,,,,,
3,0.5,28.6,0.6316,,,,,
3,0.5,29.1,0.636,,,,,
3,0.5,29.5,0.64,,,,,
3,0.5,30,0.6451,,,,,
3,0.5,30.5,0.65,,,,,
3,0.5,31,0.6551,,,,,
3,0.5,31.5,0.6602,,,,,
3,0.5,31.9,0.6645,,,,,
3,0.5,32.5,0.6696,,,,,
3,0.5,33,0.6749,,,,,
3,0.5,33.4,0.6796,,,,,
3,0.5,34,0.6844,,,,,
3,0.5,34.4,0.6885,,,,,
3,0.5,34.9,0.6934,,,,,
3,0.5,35.4,0.6978,,,,,
3,0.5,35.9,0.7018,,,,,
3,0.5,36.4,0.7056,,,,,
3,0.5,36.9,0.7087,,,,,
3,0.5,37.4,0.7119,,,,,
3,0.5,37.8,0.7141,,,,,
3,0.5,38.3,0.7173,,,,,
3,0.5,38.8,0.7197,,,,,
3,0.5,39.2,0.7213,,,,,
3,0.5,39.8,0.7234,,,,,
3,0.5,40.3,0.7253,,,,,
3,0.5,40.8,0.7266,,,,,
3,0.5,41.3,0.7285,,,,,
3,0.5,41.7,0.7291,,,,,
3,0.5,42.2,0.7304,,,,,
3,0.5,42.7,0.731,,,,,
3,0.5,43.2,0.7321,,,,,
3,0.5,43.7,0.7329,,,,,
3,0.5,44.2,0.7329,,,,,
3,0.5,44.7,0.7334,,,,,
3,0.5,45.2,0.7344,,,,,
3,0.5,45.7,0.7348,,,,,
3,0.5,46.2,0.7348,,,,,
3,0.5,46.7,0.7352,,,,,
3,0.5,47.2,0.7354,,,,,
3,0.5,47.7,0.7357,,,,,
3,0.5,48.2,0.7365,,,,,
3,0.5,48.7,0.7367,,,,,
3,0.5,49.1,0.7373,,,,,
3,0.5,49.6,0.7373,,,,,
3,0.5,50.2,0.7377,,,,,
3,0.5,50.7,0.7375,,,,,
3,0.5,51.1,0.7379,,,,,
3,0.5,51.6,0.7379,,,,,
3,0.5,52.1,0.7388,,,,,
3,0.5,52.7,0.7383,,,,,
3,0.5,53.2,0.7381,,,,,
3,0.5,53.6,0.7385,,,,,
3,0.5,54.1,0.7388,,,,,
3,0.5,54.6,0.7388,,,,,
3,0.5,55.2,0.7388,,,,,
3,0.5,55.6,0.739,,,,,
3,0.5,56.1,0.7394,,,,,
3,0.5,56.6,0.7392,,,,,
3,0.5,57.1,0.7394,,,,,
3,0.5,57.6,0.7398,,,,,
3,0.5,58.1,0.7394,,,,,
3,0.5,58.6,0.7392,,,,,
3,0.5,59.1,0.7394,,,,,
4,1,12.6,0.4122,,,,,
4,1,12.5,0.4121,,,,,
4,1,12.6,0.4122,,,,,
4,1,13.1,0.4127,,,,,
4,1,13.5,0.4149,,,,,
4,1,14,0.4149,,,,,
4,1,14.4,0.4151,,,,,
4,1,14.9,0.4151,,,,,
4,1,15.3,0.4166,,,,,
4,1,15.8,0.417,,,,,
4,1,16.2,0.4178,,,,,
4,1,16.7,0.4185,,,,,
4,1,17.2,0.4193,,,,,
4,1,17.6,0.4202,,,,,
4,1,18.1,0.4213,,,,,
4,1,18.6,0.4222,,,,,
4,1,19,0.4229,,,,,
4,1,19.5,0.4245,,,,,
4,1,19.9,0.4257,,,,,
4,1,20.4,0.4266,,,,,
4,1,20.9,0.4281,,,,,
4,1,21.4,0.4296,,,,,
4,1,21.5,0.4308,,,,,
4,1,22.1,0.4331,,,,,
4,1,22.6,0.4354,,,,,
4,1,23.1,0.4363,,,,,
4,1,23.6,0.4383,,,,,
4,1,24.1,0.4405,,,,,
4,1,24.6,0.4428,,,,,
4,1,25.1,0.4453,,,,,
4,1,25.6,0.4479,,,,,
4,1,26.1,0.4502,,,,,
4,1,26.5,0.4521,,,,,
4,1,26.9,0.4539,,,,,
4,1,27.3,0.456,,,,,
4,1,27.8,0.4587,,,,,
4,1,28.1,0.4606,,,,,
4,1,28.6,0.4635,,,,,
4,1,29.1,0.4659,,,,,
4,1,29.5,0.4686,,,,,
4,1,30,0.4714,,,,,
4,1,30.5,0.4736,,,,,
4,1,31,0.4761,,,,,
4,1,31.5,0.4785,,,,,
4,1,31.9,0.4801,,,,,
4,1,32.5,0.4825,,,,,
4,1,33,0.4847,,,,,
4,1,33.4,0.4865,,,,,
4,1,34,0.4884,,,,,
4,1,34.4,0.4895,,,,,
4,1,34.9,0.4914,,,,,
4,1,35.4,0.4933,,,,,
4,1,35.9,0.494,,,,,
4,1,36.4,0.4946,,,,,
4,1,36.9,0.4957,,,,,
4,1,37.4,0.4964,,,,,
4,1,37.8,0.4971,,,,,
4,1,38.3,0.4976,,,,,
4,1,38.8,0.4981,,,,,
4,1,39.2,0.4985,,,,,
4,1,39.8,0.4989,,,,,
4,1,40.3,0.4998,,,,,
4,1,40.8,0.5,,,,,
4,1,41.3,0.5001,,,,,
4,1,41.7,0.5007,,,,,
4,1,42.2,0.5009,,,,,
4,1,42.7,0.5014,,,,,
4,1,43.2,0.5018,,,,,
4,1,43.7,0.5018,,,,,
4,1,44.2,0.5019,,,,,
4,1,44.7,0.502,,,,,
4,1,45.2,0.502,,,,,
4,1,45.7,0.5022,,,,,
4,1,46.2,0.5023,,,,,
4,1,46.7,0.5028,,,,,
4,1,47.2,0.5026,,,,,
4,1,47.7,0.503,,,,,
4,1,48.2,0.5032,,,,,
4,1,48.7,0.5035,,,,,
4,1,49.1,0.5034,,,,,
4,1,49.6,0.5038,,,,,
4,1,50.2,0.5039,,,,,
4,1,50.7,0.5043,,,,,
4,1,51.1,0.504,,,,,
4,1,51.6,0.5041,,,,,
4,1,52.1,0.5044,,,,,
4,1,52.7,0.5045,,,,,
4,1,53.2,0.5046,,,,,
4,1,53.6,0.5048,,,,,
4,1,54.1,0.5047,,,,,
4,1,54.6,0.5048,,,,,
4,1,55.2,0.5051,,,,,
4,1,55.6,0.5052,,,,,
4,1,56.1,0.5053,,,,,
4,1,56.6,0.5057,,,,,
4,1,57.1,0.5058,,,,,
4,1,57.6,0.5056,,,,,
4,1,58.1,0.5061,,,,,
4,1,58.6,0.5056,,,,,
4,1,59.1,0.506,,,,,
