Sample,Pathlength,Temperature,Absorbance, ,, ,, 
2,0.1,67,1.0824,,,,,
2,0.1,67.5,1.082,,,,,
2,0.1,68,1.0824,,,,,
2,0.1,68.5,1.0824,,,,,
2,0.1,69,1.0828,,,,,
2,0.1,69.5,1.0828,,,,,
2,0.1,70,1.0833,,,,,
2,0.1,70.5,1.0837,,,,,
2,0.1,71,1.0841,,,,,
2,0.1,71.5,1.0854,,,,,
2,0.1,72,1.0858,,,,,
2,0.1,72.5,1.0867,,,,,
2,0.1,73,1.0879,,,,,
2,0.1,73.5,1.0884,,,,,
2,0.1,74,1.0892,,,,,
3,0.5,11.6,0.9199,,,,,
3,0.5,11.9,0.9211,,,,,
3,0.5,12.4,0.9228,,,,,
3,0.5,12.8,0.9246,,,,,
3,0.5,13.3,0.9261,,,,,
3,0.5,13.7,0.9284,,,,,
3,0.5,14.2,0.9308,,,,,
3,0.5,14.7,0.9317,,,,,
3,0.5,15.1,0.9335,,,,,
3,0.5,15.6,0.9356,,,,,
3,0.5,16,0.938,,,,,
3,0.5,16.5,0.9396,,,,,
3,0.5,17,0.9414,,,,,
3,0.5,17.4,0.9432,,,,,
3,0.5,17.9,0.946,,,,,
3,0.5,18.4,0.9479,,,,,
3,0.5,18.9,0.9503,,,,,
3,0.5,19.3,0.9525,,,,,
3,0.5,19.8,0.955,,,,,
3,0.5,20.2,0.9573,,,,,
3,0.5,20.7,0.9601,,,,,
3,0.5,21.2,0.9624,,,,,
3,0.5,21.6,0.9659,,,,,
3,0.5,22.1,0.9692,,,,,
3,0.5,22.4,0.9718,,,,,
3,0.5,23,0.9757,,,,,
3,0.5,23.5,0.9784,,,,,
3,0.5,24,0.9827,,,,,
3,0.5,24.5,0.9868,,,,,
3,0.5,25,0.9909,,,,,
3,0.5,25.5,0.9953,,,,,
3,0.5,25.9,0.9995,,,,,
3,0.5,26.3,1.0041,,,,,
3,0.5,26.8,1.009,,,,,
3,0.5,27.2,1.013,,,,,
3,0.5,27.6,1.0177,,,,,
3,0.5,28.1,1.0236,,,,,
3,0.5,28.6,1.0303,,,,,
3,0.5,28.9,1.0356,,,,,
3,0.5,29.5,1.0428,,,,,
3,0.5,30,1.051,,,,,
3,0.5,30.5,1.0574,,,,,
3,0.5,30.9,1.065,,,,,
3,0.5,31.4,1.0724,,,,,
3,0.5,31.9,1.0807,,,,,
3,0.5,32.5,1.0901,,,,,
3,0.5,32.9,1.0979,,,,,
3,0.5,33.4,1.1063,,,,,
3,0.5,33.9,1.1153,,,,,
3,0.5,34.4,1.125,,,,,
3,0.5,34.9,1.1326,,,,,
3,0.5,35.4,1.1407,,,,,
3,0.5,35.8,1.148,,,,,
3,0.5,36.3,1.1565,,,,,
3,0.5,36.8,1.1641,,,,,
3,0.5,37.3,1.1702,,,,,
3,0.5,37.7,1.1749,,,,,
3,0.5,38.2,1.1807,,,,,
3,0.5,38.7,1.186,,,,,
3,0.5,39.2,1.192,,,,,
3,0.5,39.7,1.1964,,,,,
3,0.5,40.3,1.2002,,,,,
3,0.5,40.7,1.2036,,,,,
3,0.5,41.2,1.2069,,,,,
3,0.5,41.7,1.2098,,,,,
3,0.5,42.2,1.212,,,,,
3,0.5,42.7,1.2137,,,,,
3,0.5,43.2,1.2155,,,,,
3,0.5,43.7,1.2178,,,,,
3,0.5,44.2,1.2195,,,,,
3,0.5,44.7,1.2207,,,,,
3,0.5,45.2,1.2212,,,,,
3,0.5,45.6,1.2218,,,,,
3,0.5,46.2,1.223,,,,,
3,0.5,46.6,1.2242,,,,,
3,0.5,47.2,1.2247,,,,,
3,0.5,47.7,1.2265,,,,,
3,0.5,48.1,1.2265,,,,,
3,0.5,48.6,1.2277,,,,,
3,0.5,49.1,1.2283,,,,,
3,0.5,49.6,1.2277,,,,,
3,0.5,50.1,1.2289,,,,,
3,0.5,50.6,1.2295,,,,,
3,0.5,51.1,1.2289,,,,,
3,0.5,51.6,1.2295,,,,,
3,0.5,52.1,1.2301,,,,,
3,0.5,52.7,1.2301,,,,,
3,0.5,53.1,1.2319,,,,,
3,0.5,53.6,1.2319,,,,,
3,0.5,54.1,1.2319,,,,,
3,0.5,54.6,1.2324,,,,,
3,0.5,55.1,1.2324,,,,,
3,0.5,55.6,1.2336,,,,,
3,0.5,56.1,1.233,,,,,
3,0.5,56.6,1.2336,,,,,
3,0.5,57.1,1.2336,,,,,
3,0.5,57.6,1.2348,,,,,
3,0.5,58.1,1.2342,,,,,
3,0.5,58.6,1.2354,,,,,
3,0.5,59.1,1.2354,,,,,
3,0.5,59.6,1.236,,,,,
3,0.5,60,1.2354,,,,,
3,0.5,60.6,1.236,,,,,
3,0.5,61,1.2373,,,,,
3,0.5,61.6,1.2373,,,,,
3,0.5,62,1.2379,,,,,
3,0.5,62.6,1.2385,,,,,
3,0.5,63,1.2379,,,,,
3,0.5,63.5,1.2385,,,,,
3,0.5,64.1,1.2385,,,,,
3,0.5,64.5,1.2397,,,,,
3,0.5,65,1.2397,,,,,
3,0.5,65.5,1.2409,,,,,
3,0.5,66.1,1.2403,,,,,
3,0.5,66.5,1.2415,,,,,
3,0.5,67,1.2421,,,,,
3,0.5,67.5,1.2421,,,,,
3,0.5,68,1.2427,,,,,
3,0.5,68.5,1.2433,,,,,
3,0.5,69,1.2439,,,,,
3,0.5,69.5,1.2446,,,,,
3,0.5,70,1.2446,,,,,
3,0.5,70.5,1.2458,,,,,
3,0.5,71,1.2458,,,,,
3,0.5,71.5,1.247,,,,,
3,0.5,72,1.2483,,,,,
3,0.5,72.5,1.2489,,,,,
3,0.5,73,1.2507,,,,,
3,0.5,73.5,1.2507,,,,,
3,0.5,74,1.252,,,,,
4,1,11.6,0.644,,,,,
4,1,11.9,0.6447,,,,,
4,1,12.4,0.646,,,,,
4,1,12.8,0.6465,,,,,
4,1,13.3,0.6476,,,,,
4,1,13.7,0.6487,,,,,
4,1,14.2,0.6493,,,,,
4,1,14.7,0.6507,,,,,
4,1,15.1,0.651,,,,,
4,1,15.6,0.6531,,,,,
4,1,16,0.6534,,,,,
4,1,16.5,0.6546,,,,,
4,1,17,0.6554,,,,,
4,1,17.4,0.6575,,,,,
4,1,17.9,0.6588,,,,,
4,1,18.4,0.6602,,,,,
4,1,18.9,0.6618,,,,,
4,1,19.3,0.6641,,,,,
4,1,19.8,0.6657,,,,,
4,1,20.2,0.6665,,,,,
4,1,20.7,0.6684,,,,,
4,1,21.2,0.6709,,,,,
4,1,21.6,0.673,,,,,
4,1,22.1,0.6755,,,,,
4,1,22.4,0.6778,,,,,
4,1,23,0.6808,,,,,
4,1,23.5,0.6835,,,,,
4,1,24,0.6866,,,,,
4,1,24.5,0.6897,,,,,
4,1,25,0.6933,,,,,
4,1,25.5,0.6969,,,,,
4,1,25.9,0.7004,,,,,
4,1,26.3,0.7032,,,,,
4,1,26.8,0.7069,,,,,
4,1,27.2,0.7098,,,,,
4,1,27.6,0.7138,,,,,
4,1,28.1,0.7176,,,,,
4,1,28.6,0.7222,,,,,
4,1,28.9,0.7257,,,,,
4,1,29.5,0.7304,,,,,
4,1,30,0.7355,,,,,
4,1,30.5,0.7399,,,,,
4,1,30.9,0.7441,,,,,
4,1,31.4,0.7486,,,,,
4,1,31.9,0.7537,,,,,
4,1,32.5,0.7579,,,,,
4,1,32.9,0.7615,,,,,
4,1,33.4,0.7656,,,,,
4,1,33.9,0.7691,,,,,
4,1,34.4,0.7726,,,,,
4,1,34.9,0.7755,,,,,
4,1,35.4,0.7786,,,,,
4,1,35.8,0.7816,,,,,
4,1,36.3,0.7839,,,,,
4,1,36.8,0.7861,,,,,
4,1,37.3,0.7878,,,,,
4,1,37.7,0.7893,,,,,
4,1,38.2,0.7908,,,,,
4,1,38.7,0.7925,,,,,
4,1,39.2,0.7936,,,,,
4,1,39.7,0.7947,,,,,
4,1,40.3,0.7953,,,,,
4,1,40.7,0.7964,,,,,
4,1,41.2,0.7971,,,,,
4,1,41.7,0.7978,,,,,
4,1,42.2,0.7984,,,,,
4,1,42.7,0.7989,,,,,
4,1,43.2,0.7995,,,,,
4,1,43.7,0.8002,,,,,
4,1,44.2,0.8004,,,,,
4,1,44.7,0.8006,,,,,
4,1,45.2,0.8015,,,,,
4,1,45.6,0.8015,,,,,
4,1,46.2,0.8015,,,,,
4,1,46.6,0.8026,,,,,
4,1,47.2,0.8022,,,,,
4,1,47.7,0.8033,,,,,
4,1,48.1,0.8031,,,,,
4,1,48.6,0.8033,,,,,
4,1,49.1,0.8031,,,,,
4,1,49.6,0.8031,,,,,
4,1,50.1,0.8037,,,,,
4,1,50.6,0.8039,,,,,
4,1,51.1,0.8042,,,,,
4,1,51.6,0.8044,,,,,
4,1,52.1,0.8046,,,,,
4,1,52.7,0.8053,,,,,
4,1,53.1,0.8053,,,,,
4,1,53.6,0.8053,,,,,
4,1,54.1,0.8055,,,,,
4,1,54.6,0.806,,,,,
4,1,55.1,0.806,,,,,
4,1,55.6,0.8064,,,,,
4,1,56.1,0.8064,,,,,
4,1,56.6,0.8064,,,,,
4,1,57.1,0.8069,,,,,
4,1,57.6,0.8073,,,,,
4,1,58.1,0.8075,,,,,
4,1,58.6,0.8082,,,,,
4,1,59.1,0.8084,,,,,
4,1,59.6,0.8086,,,,,
4,1,60,0.8086,,,,,
4,1,60.6,0.8091,,,,,
4,1,61,0.8091,,,,,
4,1,61.6,0.8096,,,,,
4,1,62,0.81,,,,,
4,1,62.6,0.8102,,,,,
4,1,63,0.8105,,,,,
4,1,63.5,0.8109,,,,,
4,1,64.1,0.8109,,,,,
4,1,64.5,0.8111,,,,,
4,1,65,0.812,,,,,
4,1,65.5,0.812,,,,,
4,1,66.1,0.8127,,,,,
4,1,66.5,0.8132,,,,,
4,1,67,0.8134,,,,,
4,1,67.5,0.8134,,,,,
4,1,68,0.8143,,,,,
4,1,68.5,0.8143,,,,,
4,1,69,0.8145,,,,,
4,1,69.5,0.815,,,,,
4,1,70,0.8155,,,,,
4,1,70.5,0.8157,,,,,
4,1,71,0.8164,,,,,
4,1,71.5,0.8168,,,,,
4,1,72,0.8177,,,,,
4,1,72.5,0.8182,,,,,
4,1,73,0.8187,,,,,
4,1,73.5,0.8191,,,,,
4,1,74,0.8196,,,,,
