Sample,Pathlength,Temperature,Absorbance
1,0.1,105.1,2.4797
1,0.1,105.3,2.4907
1,0.1,105.3,2.4796
4,0.5,30.6,1.748
4,0.5,30.8,1.746
4,0.5,31.2,1.746
4,0.5,31.7,1.7521
4,0.5,32.1,1.7541
4,0.5,32.6,1.7562
4,0.5,33.0,1.7582
4,0.5,33.4,1.7602
4,0.5,33.9,1.7644
4,0.5,34.3,1.7644
4,0.5,34.8,1.7686
4,0.5,35.3,1.7685
4,0.5,35.8,1.7728
4,0.5,36.3,1.7748
4,0.5,36.7,1.777
4,0.5,37.3,1.7813
4,0.5,37.7,1.7835
4,0.5,38.2,1.7879
4,0.5,38.7,1.7879
4,0.5,39.2,1.7923
4,0.5,39.7,1.7967
4,0.5,40.1,1.7989
4,0.5,40.6,1.8012
4,0.5,41.2,1.8058
4,0.5,41.6,1.8104
4,0.5,42.1,1.8128
4,0.5,42.6,1.8197
4,0.5,43.1,1.8221
4,0.5,43.6,1.8293
4,0.5,44.1,1.8317
4,0.5,44.6,1.8365
4,0.5,45.1,1.8439
4,0.5,45.6,1.8465
4,0.5,46.1,1.8515
4,0.5,46.5,1.8567
4,0.5,47.0,1.8645
4,0.5,47.6,1.8645
4,0.5,48.0,1.8698
4,0.5,48.6,1.8777
4,0.5,49.0,1.8858
4,0.5,49.5,1.8887
4,0.5,50.0,1.8942
4,0.5,50.5,1.9027
4,0.5,51.0,1.9085
4,0.5,51.5,1.9172
4,0.5,51.9,1.9262
4,0.5,52.5,1.9323
4,0.5,53.0,1.9385
4,0.5,53.5,1.9478
4,0.5,54.0,1.9575
4,0.5,54.4,1.9641
4,0.5,55.0,1.9707
4,0.5,55.5,1.9776
4,0.5,56.0,1.9842
4,0.5,56.4,1.9947
4,0.5,57.0,2.0055
4,0.5,57.4,2.0128
4,0.5,58.0,2.0203
4,0.5,58.4,2.0316
4,0.5,59.0,2.0394
4,0.5,59.4,2.0513
4,0.5,59.9,2.0594
4,0.5,60.4,2.0635
4,0.5,61.0,2.0762
4,0.5,61.3,2.0847
4,0.5,61.9,2.098
4,0.5,62.4,2.1024
4,0.5,62.9,2.1115
4,0.5,63.4,2.1162
4,0.5,63.9,2.1256
4,0.5,64.4,2.1305
4,0.5,64.8,2.1353
4,0.5,65.4,2.1451
4,0.5,65.9,2.1538
4,0.5,66.4,2.1604
4,0.5,66.8,2.1653
4,0.5,67.3,2.1709
4,0.5,67.8,2.1783
4,0.5,68.4,2.187
4,0.5,68.8,2.1926
4,0.5,69.3,2.1982
4,0.5,69.8,2.2039
4,0.5,70.4,2.2155
4,0.5,70.8,2.2142
4,0.5,71.3,2.2273
4,0.5,71.8,2.2395
4,0.5,72.2,2.2395
4,0.5,72.8,2.2458
4,0.5,73.3,2.2521
4,0.5,73.8,2.2651
4,0.5,74.3,2.2532
4,0.5,74.8,2.2716
4,0.5,75.3,2.2715
