Sample,Pathlength,Temperature,Absorbance, ,, ,, 
2,0.1,36.8,0.4224,,,,,
2,0.1,37.4,0.4234,,,,,
2,0.1,37.7,0.4243,,,,,
2,0.1,38.2,0.4253,,,,,
2,0.1,38.7,0.4263,,,,,
2,0.1,39.2,0.4278,,,,,
2,0.1,39.7,0.4291,,,,,
2,0.1,40.2,0.4306,,,,,
2,0.1,40.7,0.432,,,,,
2,0.1,41.2,0.4335,,,,,
2,0.1,41.7,0.4347,,,,,
2,0.1,42.2,0.4363,,,,,
2,0.1,42.7,0.4377,,,,,
2,0.1,43.2,0.439,,,,,
2,0.1,43.7,0.4407,,,,,
2,0.1,44.2,0.4424,,,,,
2,0.1,44.7,0.444,,,,,
2,0.1,45.2,0.4459,,,,,
2,0.1,45.6,0.4475,,,,,
2,0.1,46.1,0.4493,,,,,
2,0.1,46.6,0.4511,,,,,
2,0.1,47.1,0.4528,,,,,
2,0.1,47.6,0.4546,,,,,
2,0.1,48.1,0.4561,,,,,
2,0.1,48.6,0.4581,,,,,
2,0.1,49.1,0.46,,,,,
2,0.1,49.6,0.4611,,,,,
2,0.1,50.1,0.4631,,,,,
2,0.1,50.6,0.4647,,,,,
2,0.1,51.1,0.4662,,,,,
2,0.1,51.6,0.4675,,,,,
2,0.1,52.1,0.4693,,,,,
2,0.1,52.7,0.4706,,,,,
2,0.1,53.1,0.4717,,,,,
2,0.1,53.6,0.4732,,,,,
2,0.1,54.1,0.4745,,,,,
2,0.1,54.6,0.4757,,,,,
2,0.1,55.1,0.4765,,,,,
2,0.1,55.6,0.4775,,,,,
2,0.1,56.1,0.4784,,,,,
2,0.1,56.6,0.4794,,,,,
2,0.1,57.1,0.4801,,,,,
2,0.1,57.6,0.4808,,,,,
2,0.1,58.1,0.4812,,,,,
2,0.1,58.5,0.4818,,,,,
2,0.1,59.1,0.4825,,,,,
2,0.1,59.5,0.4832,,,,,
2,0.1,60.1,0.4837,,,,,
2,0.1,60.5,0.4843,,,,,
2,0.1,61,0.4845,,,,,
2,0.1,61.6,0.485,,,,,
2,0.1,62,0.4859,,,,,
2,0.1,62.6,0.4864,,,,,
2,0.1,63,0.4867,,,,,
2,0.1,63.5,0.4869,,,,,
2,0.1,64.1,0.4875,,,,,
2,0.1,64.5,0.4882,,,,,
2,0.1,65,0.4883,,,,,
2,0.1,65.5,0.4895,,,,,
2,0.1,65.9,0.4898,,,,,
2,0.1,66.5,0.4904,,,,,
2,0.1,67,0.4913,,,,,
2,0.1,67.5,0.4916,,,,,
2,0.1,68,0.492,,,,,
2,0.1,68.5,0.4926,,,,,
2,0.1,69,0.4932,,,,,
2,0.1,69.6,0.4938,,,,,
2,0.1,69.9,0.4942,,,,,
2,0.1,70.5,0.495,,,,,
2,0.1,70.9,0.4953,,,,,
2,0.1,71.5,0.4962,,,,,
2,0.1,71.9,0.4965,,,,,
2,0.1,72.4,0.4967,,,,,
2,0.1,73,0.4976,,,,,
2,0.1,73.4,0.4979,,,,,
2,0.1,74.1,0.4984,,,,,
2,0.1,74.4,0.4993,,,,,
2,0.1,75,0.5002,,,,,
2,0.1,75.4,0.5008,,,,,
2,0.1,76,0.5017,,,,,
2,0.1,76.5,0.5023,,,,,
2,0.1,76.8,0.5031,,,,,
2,0.1,77.5,0.5037,,,,,
2,0.1,77.9,0.5041,,,,,
2,0.1,78.4,0.5062,,,,,
2,0.1,78.8,0.5081,,,,,
2,0.1,79.4,0.5087,,,,,
2,0.1,79.8,0.5095,,,,,
2,0.1,80.4,0.5104,,,,,
2,0.1,80.8,0.511,,,,,
2,0.1,81.4,0.5115,,,,,
2,0.1,81.8,0.5118,,,,,
2,0.1,82.5,0.5128,,,,,
2,0.1,82.8,0.5136,,,,,
2,0.1,83.3,0.5149,,,,,
2,0.1,83.8,0.5156,,,,,
2,0.1,84.3,0.5166,,,,,
2,0.1,84.8,0.5175,,,,,
2,0.1,85.5,0.5183,,,,,
2,0.1,85.8,0.5188,,,,,
2,0.1,86.3,0.5199,,,,,
2,0.1,86.8,0.5203,,,,,
2,0.1,87.2,0.5213,,,,,
2,0.1,87.8,0.5224,,,,,
2,0.1,88.3,0.5235,,,,,
2,0.1,88.8,0.5244,,,,,
2,0.1,89.4,0.5251,,,,,
3,0.5,11,0.3276,,,,,
3,0.5,11.2,0.3276,,,,,
3,0.5,11.7,0.3276,,,,,
3,0.5,12.2,0.3276,,,,,
3,0.5,12.7,0.3277,,,,,
3,0.5,13.1,0.3277,,,,,
3,0.5,13.6,0.3278,,,,,
3,0.5,14.1,0.3279,,,,,
3,0.5,14.6,0.3281,,,,,
3,0.5,15,0.3283,,,,,
3,0.5,15.5,0.3282,,,,,
3,0.5,16,0.3285,,,,,
3,0.5,16.5,0.3286,,,,,
3,0.5,17,0.3286,,,,,
3,0.5,17.5,0.329,,,,,
3,0.5,18,0.329,,,,,
3,0.5,18.5,0.3292,,,,,
3,0.5,19,0.3293,,,,,
3,0.5,19.5,0.3295,,,,,
3,0.5,20,0.3297,,,,,
3,0.5,20.5,0.3297,,,,,
3,0.5,21,0.3301,,,,,
3,0.5,21.5,0.3304,,,,,
3,0.5,22,0.3306,,,,,
3,0.5,22.5,0.3309,,,,,
3,0.5,23,0.3312,,,,,
3,0.5,23.5,0.3315,,,,,
3,0.5,24,0.3319,,,,,
3,0.5,24.5,0.3322,,,,,
3,0.5,25,0.3325,,,,,
3,0.5,25.5,0.3331,,,,,
3,0.5,26,0.3333,,,,,
3,0.5,26.4,0.3335,,,,,
3,0.5,26.8,0.3339,,,,,
3,0.5,27.2,0.3342,,,,,
3,0.5,27.6,0.3346,,,,,
3,0.5,28.1,0.3351,,,,,
3,0.5,28.6,0.3355,,,,,
3,0.5,29,0.3359,,,,,
3,0.5,29.5,0.3365,,,,,
3,0.5,30,0.3372,,,,,
3,0.5,30.5,0.3377,,,,,
3,0.5,31,0.3385,,,,,
3,0.5,31.4,0.3392,,,,,
3,0.5,31.9,0.3399,,,,,
3,0.5,32.4,0.3406,,,,,
3,0.5,32.9,0.3415,,,,,
3,0.5,33.4,0.3425,,,,,
3,0.5,33.8,0.3431,,,,,
3,0.5,34.4,0.3441,,,,,
3,0.5,34.9,0.345,,,,,
3,0.5,35.4,0.3461,,,,,
3,0.5,35.9,0.3468,,,,,
3,0.5,36.3,0.3478,,,,,
3,0.5,36.8,0.3488,,,,,
3,0.5,37.4,0.35,,,,,
3,0.5,37.7,0.3511,,,,,
3,0.5,38.2,0.3521,,,,,
3,0.5,38.7,0.3533,,,,,
3,0.5,39.2,0.3545,,,,,
3,0.5,39.7,0.3558,,,,,
3,0.5,40.2,0.3571,,,,,
3,0.5,40.7,0.3582,,,,,
3,0.5,41.2,0.3592,,,,,
3,0.5,41.7,0.3604,,,,,
3,0.5,42.2,0.3616,,,,,
3,0.5,42.7,0.363,,,,,
3,0.5,43.2,0.3638,,,,,
3,0.5,43.7,0.365,,,,,
3,0.5,44.2,0.3663,,,,,
3,0.5,44.7,0.3674,,,,,
3,0.5,45.2,0.3684,,,,,
3,0.5,45.6,0.3694,,,,,
3,0.5,46.1,0.3702,,,,,
3,0.5,46.6,0.371,,,,,
3,0.5,47.1,0.3719,,,,,
3,0.5,47.6,0.3726,,,,,
3,0.5,48.1,0.3734,,,,,
3,0.5,48.6,0.3741,,,,,
3,0.5,49.1,0.3746,,,,,
3,0.5,49.6,0.3751,,,,,
3,0.5,50.1,0.3756,,,,,
3,0.5,50.6,0.3762,,,,,
3,0.5,51.1,0.3766,,,,,
3,0.5,51.6,0.3772,,,,,
3,0.5,52.1,0.3774,,,,,
3,0.5,52.7,0.3779,,,,,
3,0.5,53.1,0.3782,,,,,
3,0.5,53.6,0.3786,,,,,
3,0.5,54.1,0.3788,,,,,
3,0.5,54.6,0.3791,,,,,
3,0.5,55.1,0.3794,,,,,
3,0.5,55.6,0.3795,,,,,
3,0.5,56.1,0.3796,,,,,
3,0.5,56.6,0.3796,,,,,
3,0.5,57.1,0.3798,,,,,
3,0.5,57.6,0.3799,,,,,
3,0.5,58.1,0.3802,,,,,
3,0.5,58.5,0.3803,,,,,
3,0.5,59.1,0.3805,,,,,
3,0.5,59.5,0.3807,,,,,
3,0.5,60.1,0.3811,,,,,
3,0.5,60.5,0.3811,,,,,
3,0.5,61,0.3811,,,,,
3,0.5,61.6,0.3814,,,,,
3,0.5,62,0.3812,,,,,
3,0.5,62.6,0.3807,,,,,
3,0.5,63,0.3811,,,,,
3,0.5,63.5,0.3811,,,,,
3,0.5,64.1,0.3811,,,,,
3,0.5,64.5,0.3814,,,,,
3,0.5,65,0.3816,,,,,
3,0.5,65.5,0.3819,,,,,
3,0.5,65.9,0.3821,,,,,
3,0.5,66.5,0.3824,,,,,
3,0.5,67,0.3824,,,,,
3,0.5,67.5,0.3829,,,,,
3,0.5,68,0.3829,,,,,
3,0.5,68.5,0.3834,,,,,
3,0.5,69,0.3836,,,,,
3,0.5,69.6,0.3838,,,,,
3,0.5,69.9,0.3841,,,,,
3,0.5,70.5,0.3843,,,,,
3,0.5,70.9,0.3845,,,,,
3,0.5,71.5,0.385,,,,,
3,0.5,71.9,0.3851,,,,,
3,0.5,72.4,0.3852,,,,,
3,0.5,73,0.3857,,,,,
3,0.5,73.4,0.3859,,,,,
3,0.5,74.1,0.3864,,,,,
3,0.5,74.4,0.3866,,,,,
3,0.5,75,0.3871,,,,,
3,0.5,75.4,0.3872,,,,,
3,0.5,76,0.3875,,,,,
3,0.5,76.5,0.3879,,,,,
3,0.5,76.8,0.3884,,,,,
3,0.5,77.5,0.3888,,,,,
3,0.5,77.9,0.3889,,,,,
3,0.5,78.4,0.3893,,,,,
3,0.5,78.8,0.3898,,,,,
3,0.5,79.4,0.3903,,,,,
3,0.5,79.8,0.3908,,,,,
3,0.5,80.4,0.391,,,,,
3,0.5,80.8,0.3916,,,,,
3,0.5,81.4,0.3918,,,,,
3,0.5,81.8,0.3924,,,,,
3,0.5,82.5,0.3929,,,,,
3,0.5,82.8,0.3936,,,,,
3,0.5,83.3,0.3938,,,,,
3,0.5,83.8,0.3947,,,,,
3,0.5,84.3,0.3948,,,,,
3,0.5,84.8,0.3956,,,,,
3,0.5,85.5,0.3959,,,,,
3,0.5,85.8,0.3965,,,,,
3,0.5,86.3,0.3968,,,,,
3,0.5,86.8,0.3975,,,,,
3,0.5,87.2,0.3981,,,,,
3,0.5,87.8,0.3987,,,,,
3,0.5,88.3,0.3994,,,,,
3,0.5,88.8,0.4001,,,,,
3,0.5,89.4,0.4005,,,,,
4,1,11,0.1972,,,,,
4,1,11.2,0.197,,,,,
4,1,11.7,0.197,,,,,
4,1,12.2,0.197,,,,,
4,1,12.7,0.1971,,,,,
4,1,13.1,0.1971,,,,,
4,1,13.6,0.1971,,,,,
4,1,14.1,0.1973,,,,,
4,1,14.6,0.1975,,,,,
4,1,15,0.1977,,,,,
4,1,15.5,0.1982,,,,,
4,1,16,0.1983,,,,,
4,1,16.5,0.1987,,,,,
4,1,17,0.1987,,,,,
4,1,17.5,0.1989,,,,,
4,1,18,0.1988,,,,,
4,1,18.5,0.1991,,,,,
4,1,19,0.1992,,,,,
4,1,19.5,0.1992,,,,,
4,1,20,0.1995,,,,,
4,1,20.5,0.1997,,,,,
4,1,21,0.1998,,,,,
4,1,21.5,0.2001,,,,,
4,1,22,0.2001,,,,,
4,1,22.5,0.2004,,,,,
4,1,23,0.2005,,,,,
4,1,23.5,0.2008,,,,,
4,1,24,0.201,,,,,
4,1,24.5,0.2014,,,,,
4,1,25,0.2016,,,,,
4,1,25.5,0.202,,,,,
4,1,26,0.2023,,,,,
4,1,26.4,0.2026,,,,,
4,1,26.8,0.2029,,,,,
4,1,27.2,0.2032,,,,,
4,1,27.6,0.2037,,,,,
4,1,28.1,0.2041,,,,,
4,1,28.6,0.2045,,,,,
4,1,29,0.2049,,,,,
4,1,29.5,0.2053,,,,,
4,1,30,0.2058,,,,,
4,1,30.5,0.2063,,,,,
4,1,31,0.2069,,,,,
4,1,31.4,0.2074,,,,,
4,1,31.9,0.208,,,,,
4,1,32.4,0.2087,,,,,
4,1,32.9,0.2093,,,,,
4,1,33.4,0.2099,,,,,
4,1,33.8,0.2103,,,,,
4,1,34.4,0.2111,,,,,
4,1,34.9,0.2118,,,,,
4,1,35.4,0.2125,,,,,
4,1,35.9,0.2131,,,,,
4,1,36.3,0.2139,,,,,
4,1,36.8,0.2144,,,,,
4,1,37.4,0.2152,,,,,
4,1,37.7,0.2155,,,,,
4,1,38.2,0.2162,,,,,
4,1,38.7,0.2168,,,,,
4,1,39.2,0.2174,,,,,
4,1,39.7,0.2181,,,,,
4,1,40.2,0.2186,,,,,
4,1,40.7,0.2192,,,,,
4,1,41.2,0.2198,,,,,
4,1,41.7,0.2203,,,,,
4,1,42.2,0.2208,,,,,
4,1,42.7,0.2213,,,,,
4,1,43.2,0.2217,,,,,
4,1,43.7,0.2221,,,,,
4,1,44.2,0.2225,,,,,
4,1,44.7,0.2229,,,,,
4,1,45.2,0.2232,,,,,
4,1,45.6,0.2234,,,,,
4,1,46.1,0.2238,,,,,
4,1,46.6,0.2241,,,,,
4,1,47.1,0.2244,,,,,
4,1,47.6,0.2245,,,,,
4,1,48.1,0.2246,,,,,
4,1,48.6,0.2249,,,,,
4,1,49.1,0.2253,,,,,
4,1,49.6,0.2254,,,,,
4,1,50.1,0.2255,,,,,
4,1,50.6,0.2258,,,,,
4,1,51.1,0.2254,,,,,
4,1,51.6,0.226,,,,,
4,1,52.1,0.2261,,,,,
4,1,52.7,0.2261,,,,,
4,1,53.1,0.2267,,,,,
4,1,53.6,0.2266,,,,,
4,1,54.1,0.2268,,,,,
4,1,54.6,0.2268,,,,,
4,1,55.1,0.2272,,,,,
4,1,55.6,0.2272,,,,,
4,1,56.1,0.2274,,,,,
4,1,56.6,0.2279,,,,,
4,1,57.1,0.2281,,,,,
4,1,57.6,0.2281,,,,,
4,1,58.1,0.2282,,,,,
4,1,58.5,0.2286,,,,,
4,1,59.1,0.2291,,,,,
4,1,59.5,0.2292,,,,,
4,1,60.1,0.2294,,,,,
4,1,60.5,0.2298,,,,,
4,1,61,0.2299,,,,,
4,1,61.6,0.2301,,,,,
4,1,62,0.2303,,,,,
4,1,62.6,0.2307,,,,,
4,1,63,0.2308,,,,,
4,1,63.5,0.231,,,,,
4,1,64.1,0.2312,,,,,
4,1,64.5,0.2316,,,,,
4,1,65,0.2317,,,,,
4,1,65.5,0.232,,,,,
4,1,65.9,0.2325,,,,,
4,1,66.5,0.2328,,,,,
4,1,67,0.233,,,,,
4,1,67.5,0.2335,,,,,
4,1,68,0.2336,,,,,
4,1,68.5,0.2339,,,,,
4,1,69,0.2344,,,,,
4,1,69.6,0.2346,,,,,
4,1,69.9,0.2351,,,,,
4,1,70.5,0.2353,,,,,
4,1,70.9,0.2358,,,,,
4,1,71.5,0.2361,,,,,
4,1,71.9,0.2366,,,,,
4,1,72.4,0.237,,,,,
4,1,73,0.2374,,,,,
4,1,73.4,0.2379,,,,,
4,1,74.1,0.238,,,,,
4,1,74.4,0.2389,,,,,
4,1,75,0.2391,,,,,
4,1,75.4,0.2395,,,,,
4,1,76,0.2403,,,,,
4,1,76.5,0.2408,,,,,
4,1,76.8,0.2413,,,,,
4,1,77.5,0.2418,,,,,
4,1,77.9,0.242,,,,,
4,1,78.4,0.2427,,,,,
4,1,78.8,0.2433,,,,,
4,1,79.4,0.244,,,,,
4,1,79.8,0.2443,,,,,
4,1,80.4,0.245,,,,,
4,1,80.8,0.2456,,,,,
4,1,81.4,0.2463,,,,,
4,1,81.8,0.2468,,,,,
4,1,82.5,0.2479,,,,,
4,1,82.8,0.2486,,,,,
4,1,83.3,0.2493,,,,,
4,1,83.8,0.2498,,,,,
4,1,84.3,0.2506,,,,,
4,1,84.8,0.2518,,,,,
4,1,85.5,0.2523,,,,,
4,1,85.8,0.2533,,,,,
4,1,86.3,0.254,,,,,
4,1,86.8,0.2549,,,,,
4,1,87.2,0.2561,,,,,
4,1,87.8,0.2569,,,,,
4,1,88.3,0.2581,,,,,
4,1,88.8,0.2589,,,,,
4,1,89.4,0.2599,,,,,
