Sample,Pathlength,Temperature,Absorbance, ,, ,, 
2,0.1,28.4,1.5409,,,,,
2,0.1,29.0,1.5409,,,,,
2,0.1,29.5,1.5423,,,,,
2,0.1,30.0,1.5423,,,,,
2,0.1,30.5,1.5423,,,,,
2,0.1,30.9,1.5451,,,,,
2,0.1,31.4,1.5451,,,,,
2,0.1,31.9,1.5465,,,,,
2,0.1,32.4,1.5479,,,,,
2,0.1,32.9,1.5479,,,,,
2,0.1,33.3,1.5507,,,,,
2,0.1,33.8,1.5521,,,,,
2,0.1,34.3,1.5535,,,,,
2,0.1,34.9,1.555,,,,,
2,0.1,35.3,1.5564,,,,,
2,0.1,35.8,1.5593,,,,,
2,0.1,36.3,1.5593,,,,,
2,0.1,36.8,1.5636,,,,,
2,0.1,37.3,1.5665,,,,,
2,0.1,37.7,1.5665,,,,,
2,0.1,38.2,1.568,,,,,
2,0.1,38.7,1.5739,,,,,
2,0.1,39.2,1.5754,,,,,
2,0.1,39.7,1.5784,,,,,
2,0.1,40.2,1.5799,,,,,
2,0.1,40.6,1.5815,,,,,
2,0.1,41.2,1.5876,,,,,
2,0.1,41.6,1.5907,,,,,
2,0.1,42.1,1.5938,,,,,
2,0.1,42.7,1.5985,,,,,
2,0.1,43.1,1.5985,,,,,
2,0.1,43.7,1.6049,,,,,
2,0.1,44.2,1.6081,,,,,
2,0.1,44.6,1.6113,,,,,
2,0.1,45.1,1.6146,,,,,
2,0.1,45.6,1.6195,,,,,
2,0.1,46.1,1.6245,,,,,
2,0.1,46.6,1.6296,,,,,
2,0.1,47.1,1.633,,,,,
2,0.1,47.6,1.6399,,,,,
2,0.1,48.1,1.6434,,,,,
2,0.1,48.6,1.6487,,,,,
2,0.1,49.1,1.654,,,,,
2,0.1,49.6,1.6558,,,,,
2,0.1,50.1,1.6631,,,,,
2,0.1,50.6,1.6668,,,,,
2,0.1,51.1,1.6742,,,,,
2,0.1,51.6,1.6799,,,,,
2,0.1,52.1,1.6837,,,,,
2,0.1,52.5,1.6876,,,,,
2,0.1,53.1,1.6954,,,,,
2,0.1,53.6,1.7014,,,,,
2,0.1,54.1,1.7034,,,,,
2,0.1,54.6,1.7115,,,,,
2,0.1,55.0,1.7135,,,,,
2,0.1,55.6,1.7177,,,,,
2,0.1,56.0,1.7219,,,,,
2,0.1,56.6,1.7282,,,,,
2,0.1,57.0,1.7303,,,,,
2,0.1,57.5,1.7346,,,,,
2,0.1,58.1,1.739,,,,,
2,0.1,58.5,1.7434,,,,,
2,0.1,59.1,1.7456,,,,,
2,0.1,59.5,1.75,,,,,
2,0.1,60.0,1.7523,,,,,
2,0.1,60.5,1.7568,,,,,
2,0.1,61.0,1.7568,,,,,
2,0.1,61.5,1.7591,,,,,
2,0.1,62.0,1.7614,,,,,
2,0.1,62.6,1.7637,,,,,
2,0.1,63.0,1.7637,,,,,
2,0.1,63.5,1.7637,,,,,
2,0.1,64.1,1.7683,,,,,
2,0.1,64.4,1.7683,,,,,
2,0.1,65.0,1.7707,,,,,
2,0.1,65.4,1.7754,,,,,
2,0.1,66.0,1.7707,,,,,
2,0.1,66.5,1.773,,,,,
2,0.1,66.9,1.773,,,,,
2,0.1,67.5,1.773,,,,,
2,0.1,68.0,1.7754,,,,,
2,0.1,68.5,1.7754,,,,,
2,0.1,68.9,1.7754,,,,,
2,0.1,69.5,1.7754,,,,,
2,0.1,69.9,1.7754,,,,,
2,0.1,70.5,1.7754,,,,,
2,0.1,70.9,1.7778,,,,,
2,0.1,71.5,1.7754,,,,,
2,0.1,72.0,1.7801,,,,,
2,0.1,72.5,1.7801,,,,,
2,0.1,73.0,1.7801,,,,,
2,0.1,73.4,1.7826,,,,,
2,0.1,73.9,1.7801,,,,,
2,0.1,74.4,1.7778,,,,,
2,0.1,74.9,1.7801,,,,,
2,0.1,75.4,1.7778,,,,,
2,0.1,75.9,1.7778,,,,,
2,0.1,76.4,1.7754,,,,,
2,0.1,76.8,1.7778,,,,,
2,0.1,77.4,1.7778,,,,,
2,0.1,77.8,1.7754,,,,,
2,0.1,78.3,1.7754,,,,,
2,0.1,78.8,1.773,,,,,
2,0.1,79.5,1.7778,,,,,
2,0.1,79.9,1.7778,,,,,
2,0.1,80.4,1.7801,,,,,
2,0.1,80.7,1.7778,,,,,
2,0.1,81.4,1.7826,,,,,
2,0.1,81.8,1.7826,,,,,
2,0.1,82.5,1.7826,,,,,
2,0.1,82.8,1.785,,,,,
2,0.1,83.3,1.7874,,,,,
2,0.1,83.8,1.7899,,,,,
2,0.1,84.3,1.7874,,,,,
2,0.1,84.8,1.7923,,,,,
2,0.1,85.2,1.7923,,,,,
2,0.1,85.8,1.7948,,,,,
2,0.1,86.3,1.7923,,,,,
2,0.1,86.8,1.7948,,,,,
2,0.1,87.2,1.7923,,,,,
2,0.1,87.8,1.7948,,,,,
2,0.1,88.2,1.7948,,,,,
2,0.1,88.8,1.7998,,,,,
2,0.1,89.5,1.8023,,,,,
3,0.5,10.8,1.0755,,,,,
3,0.5,11.1,1.0759,,,,,
3,0.5,11.5,1.0764,,,,,
3,0.5,12.0,1.0764,,,,,
3,0.5,12.5,1.0764,,,,,
3,0.5,13.0,1.0764,,,,,
3,0.5,13.4,1.0764,,,,,
3,0.5,13.9,1.0764,,,,,
3,0.5,14.4,1.0774,,,,,
3,0.5,14.9,1.0778,,,,,
3,0.5,15.4,1.0778,,,,,
3,0.5,15.9,1.0788,,,,,
3,0.5,16.4,1.0788,,,,,
3,0.5,16.9,1.0793,,,,,
3,0.5,17.4,1.0797,,,,,
3,0.5,17.9,1.0802,,,,,
3,0.5,18.4,1.0802,,,,,
3,0.5,18.9,1.0817,,,,,
3,0.5,19.4,1.0817,,,,,
3,0.5,19.9,1.0817,,,,,
3,0.5,20.4,1.0821,,,,,
3,0.5,20.9,1.0831,,,,,
3,0.5,21.4,1.0836,,,,,
3,0.5,21.9,1.0836,,,,,
3,0.5,22.4,1.0845,,,,,
3,0.5,22.9,1.0855,,,,,
3,0.5,23.4,1.0865,,,,,
3,0.5,23.9,1.087,,,,,
3,0.5,24.4,1.0875,,,,,
3,0.5,24.9,1.0889,,,,,
3,0.5,25.4,1.0889,,,,,
3,0.5,25.8,1.0904,,,,,
3,0.5,26.3,1.0909,,,,,
3,0.5,26.7,1.0919,,,,,
3,0.5,27.1,1.0924,,,,,
3,0.5,27.6,1.0933,,,,,
3,0.5,28.0,1.0948,,,,,
3,0.5,28.4,1.0948,,,,,
3,0.5,29.0,1.0963,,,,,
3,0.5,29.5,1.0973,,,,,
3,0.5,30.0,1.0983,,,,,
3,0.5,30.5,1.0998,,,,,
3,0.5,30.9,1.1008,,,,,
3,0.5,31.4,1.1023,,,,,
3,0.5,31.9,1.1043,,,,,
3,0.5,32.4,1.1048,,,,,
3,0.5,32.9,1.1064,,,,,
3,0.5,33.3,1.1084,,,,,
3,0.5,33.8,1.1094,,,,,
3,0.5,34.3,1.1115,,,,,
3,0.5,34.9,1.1141,,,,,
3,0.5,35.3,1.1156,,,,,
3,0.5,35.8,1.1182,,,,,
3,0.5,36.3,1.1203,,,,,
3,0.5,36.8,1.1224,,,,,
3,0.5,37.3,1.1256,,,,,
3,0.5,37.7,1.1277,,,,,
3,0.5,38.2,1.1299,,,,,
3,0.5,38.7,1.1326,,,,,
3,0.5,39.2,1.1353,,,,,
3,0.5,39.7,1.1386,,,,,
3,0.5,40.2,1.1418,,,,,
3,0.5,40.6,1.1441,,,,,
3,0.5,41.2,1.1468,,,,,
3,0.5,41.6,1.1502,,,,,
3,0.5,42.1,1.153,,,,,
3,0.5,42.7,1.157,,,,,
3,0.5,43.1,1.1599,,,,,
3,0.5,43.7,1.1633,,,,,
3,0.5,44.2,1.1668,,,,,
3,0.5,44.6,1.1698,,,,,
3,0.5,45.1,1.1727,,,,,
3,0.5,45.6,1.1763,,,,,
3,0.5,46.1,1.1793,,,,,
3,0.5,46.6,1.1823,,,,,
3,0.5,47.1,1.186,,,,,
3,0.5,47.6,1.1884,,,,,
3,0.5,48.1,1.1915,,,,,
3,0.5,48.6,1.194,,,,,
3,0.5,49.1,1.1965,,,,,
3,0.5,49.6,1.1983,,,,,
3,0.5,50.1,1.2002,,,,,
3,0.5,50.6,1.2034,,,,,
3,0.5,51.1,1.2053,,,,,
3,0.5,51.6,1.2079,,,,,
3,0.5,52.1,1.2085,,,,,
3,0.5,52.5,1.2111,,,,,
3,0.5,53.1,1.213,,,,,
3,0.5,53.6,1.2144,,,,,
3,0.5,54.1,1.2157,,,,,
3,0.5,54.6,1.217,,,,,
3,0.5,55.0,1.2176,,,,,
3,0.5,55.6,1.2189,,,,,
3,0.5,56.0,1.2196,,,,,
3,0.5,56.6,1.2209,,,,,
3,0.5,57.0,1.2216,,,,,
3,0.5,57.5,1.2216,,,,,
3,0.5,58.1,1.2222,,,,,
3,0.5,58.5,1.2236,,,,,
3,0.5,59.1,1.2242,,,,,
3,0.5,59.5,1.2242,,,,,
3,0.5,60.0,1.2249,,,,,
3,0.5,60.5,1.2256,,,,,
3,0.5,61.0,1.2269,,,,,
3,0.5,61.5,1.2262,,,,,
3,0.5,62.0,1.2269,,,,,
3,0.5,62.6,1.2269,,,,,
3,0.5,63.0,1.2262,,,,,
3,0.5,63.5,1.2269,,,,,
3,0.5,64.1,1.2276,,,,,
3,0.5,64.4,1.2276,,,,,
3,0.5,65.0,1.2283,,,,,
3,0.5,65.4,1.2283,,,,,
3,0.5,66.0,1.2283,,,,,
3,0.5,66.5,1.2283,,,,,
3,0.5,66.9,1.2296,,,,,
3,0.5,67.5,1.2289,,,,,
3,0.5,68.0,1.2289,,,,,
3,0.5,68.5,1.2289,,,,,
3,0.5,68.9,1.2289,,,,,
3,0.5,69.5,1.2289,,,,,
3,0.5,69.9,1.2289,,,,,
3,0.5,70.5,1.2222,,,,,
3,0.5,70.9,1.2222,,,,,
3,0.5,71.5,1.2229,,,,,
3,0.5,72.0,1.2242,,,,,
3,0.5,72.5,1.2242,,,,,
3,0.5,73.0,1.2249,,,,,
3,0.5,73.4,1.2249,,,,,
3,0.5,73.9,1.2256,,,,,
3,0.5,74.4,1.2256,,,,,
3,0.5,74.9,1.2269,,,,,
3,0.5,75.4,1.2256,,,,,
3,0.5,75.9,1.2269,,,,,
3,0.5,76.4,1.2276,,,,,
3,0.5,76.8,1.2283,,,,,
3,0.5,77.4,1.2289,,,,,
3,0.5,77.8,1.2289,,,,,
3,0.5,78.3,1.2303,,,,,
3,0.5,78.8,1.2303,,,,,
3,0.5,79.5,1.231,,,,,
3,0.5,79.9,1.2323,,,,,
3,0.5,80.4,1.2316,,,,,
3,0.5,80.7,1.2323,,,,,
3,0.5,81.4,1.233,,,,,
3,0.5,81.8,1.2337,,,,,
3,0.5,82.5,1.2344,,,,,
3,0.5,82.8,1.2351,,,,,
3,0.5,83.3,1.2357,,,,,
3,0.5,83.8,1.2371,,,,,
3,0.5,84.3,1.2371,,,,,
3,0.5,84.8,1.2385,,,,,
3,0.5,85.2,1.2392,,,,,
3,0.5,85.8,1.2406,,,,,
3,0.5,86.3,1.2413,,,,,
3,0.5,86.8,1.2413,,,,,
3,0.5,87.2,1.2426,,,,,
3,0.5,87.8,1.2426,,,,,
3,0.5,88.2,1.2454,,,,,
3,0.5,88.8,1.2454,,,,,
3,0.5,89.5,1.2461,,,,,
4,1.0,10.8,0.4826,,,,,
4,1.0,11.1,0.4829,,,,,
4,1.0,11.5,0.4829,,,,,
4,1.0,12.0,0.483,,,,,
4,1.0,12.5,0.483,,,,,
4,1.0,13.0,0.4831,,,,,
4,1.0,13.4,0.4832,,,,,
4,1.0,13.9,0.4836,,,,,
4,1.0,14.4,0.4837,,,,,
4,1.0,14.9,0.4839,,,,,
4,1.0,15.4,0.4841,,,,,
4,1.0,15.9,0.4844,,,,,
4,1.0,16.4,0.4845,,,,,
4,1.0,16.9,0.4848,,,,,
4,1.0,17.4,0.485,,,,,
4,1.0,17.9,0.4853,,,,,
4,1.0,18.4,0.4856,,,,,
4,1.0,18.9,0.4859,,,,,
4,1.0,19.4,0.4861,,,,,
4,1.0,19.9,0.4865,,,,,
4,1.0,20.4,0.4869,,,,,
4,1.0,20.9,0.4871,,,,,
4,1.0,21.4,0.4876,,,,,
4,1.0,21.9,0.488,,,,,
4,1.0,22.4,0.4883,,,,,
4,1.0,22.9,0.4888,,,,,
4,1.0,23.4,0.4893,,,,,
4,1.0,23.9,0.4897,,,,,
4,1.0,24.4,0.4902,,,,,
4,1.0,24.9,0.4908,,,,,
4,1.0,25.4,0.4913,,,,,
4,1.0,25.8,0.4919,,,,,
4,1.0,26.3,0.4924,,,,,
4,1.0,26.7,0.4928,,,,,
4,1.0,27.1,0.4935,,,,,
4,1.0,27.6,0.494,,,,,
4,1.0,28.0,0.4946,,,,,
4,1.0,28.4,0.4952,,,,,
4,1.0,29.0,0.4961,,,,,
4,1.0,29.5,0.4967,,,,,
4,1.0,30.0,0.4977,,,,,
4,1.0,30.5,0.4984,,,,,
4,1.0,30.9,0.4993,,,,,
4,1.0,31.4,0.5005,,,,,
4,1.0,31.9,0.5014,,,,,
4,1.0,32.4,0.5024,,,,,
4,1.0,32.9,0.5035,,,,,
4,1.0,33.3,0.5043,,,,,
4,1.0,33.8,0.5056,,,,,
4,1.0,34.3,0.5069,,,,,
4,1.0,34.9,0.5081,,,,,
4,1.0,35.3,0.5093,,,,,
4,1.0,35.8,0.5105,,,,,
4,1.0,36.3,0.5117,,,,,
4,1.0,36.8,0.513,,,,,
4,1.0,37.3,0.5146,,,,,
4,1.0,37.7,0.5154,,,,,
4,1.0,38.2,0.5168,,,,,
4,1.0,38.7,0.5181,,,,,
4,1.0,39.2,0.5197,,,,,
4,1.0,39.7,0.5212,,,,,
4,1.0,40.2,0.5223,,,,,
4,1.0,40.6,0.5235,,,,,
4,1.0,41.2,0.5249,,,,,
4,1.0,41.6,0.5262,,,,,
4,1.0,42.1,0.5273,,,,,
4,1.0,42.7,0.5285,,,,,
4,1.0,43.1,0.5297,,,,,
4,1.0,43.7,0.5308,,,,,
4,1.0,44.2,0.5317,,,,,
4,1.0,44.6,0.5328,,,,,
4,1.0,45.1,0.5338,,,,,
4,1.0,45.6,0.5347,,,,,
4,1.0,46.1,0.5357,,,,,
4,1.0,46.6,0.5364,,,,,
4,1.0,47.1,0.537,,,,,
4,1.0,47.6,0.5379,,,,,
4,1.0,48.1,0.5384,,,,,
4,1.0,48.6,0.539,,,,,
4,1.0,49.1,0.5394,,,,,
4,1.0,49.6,0.5399,,,,,
4,1.0,50.1,0.5402,,,,,
4,1.0,50.6,0.5408,,,,,
4,1.0,51.1,0.541,,,,,
4,1.0,51.6,0.5416,,,,,
4,1.0,52.1,0.5417,,,,,
4,1.0,52.5,0.542,,,,,
4,1.0,53.1,0.5424,,,,,
4,1.0,53.6,0.5424,,,,,
4,1.0,54.1,0.5427,,,,,
4,1.0,54.6,0.5427,,,,,
4,1.0,55.0,0.5427,,,,,
4,1.0,55.6,0.5427,,,,,
4,1.0,56.0,0.5426,,,,,
4,1.0,56.6,0.5426,,,,,
4,1.0,57.0,0.542,,,,,
4,1.0,57.5,0.5416,,,,,
4,1.0,58.1,0.5412,,,,,
4,1.0,58.5,0.5414,,,,,
4,1.0,59.1,0.5423,,,,,
4,1.0,59.5,0.541,,,,,
4,1.0,60.0,0.542,,,,,
4,1.0,60.5,0.5421,,,,,
4,1.0,61.0,0.5419,,,,,
4,1.0,61.5,0.5421,,,,,
4,1.0,62.0,0.5427,,,,,
4,1.0,62.6,0.543,,,,,
4,1.0,63.0,0.543,,,,,
4,1.0,63.5,0.5437,,,,,
4,1.0,64.1,0.5441,,,,,
4,1.0,64.4,0.5442,,,,,
4,1.0,65.0,0.5445,,,,,
4,1.0,65.4,0.5448,,,,,
4,1.0,66.0,0.5449,,,,,
4,1.0,66.5,0.5453,,,,,
4,1.0,66.9,0.5456,,,,,
4,1.0,67.5,0.546,,,,,
4,1.0,68.0,0.5462,,,,,
4,1.0,68.5,0.5466,,,,,
4,1.0,68.9,0.5472,,,,,
4,1.0,69.5,0.5477,,,,,
4,1.0,69.9,0.5479,,,,,
4,1.0,70.5,0.5484,,,,,
4,1.0,70.9,0.5487,,,,,
4,1.0,71.5,0.5491,,,,,
4,1.0,72.0,0.5496,,,,,
4,1.0,72.5,0.5501,,,,,
4,1.0,73.0,0.5504,,,,,
4,1.0,73.4,0.5508,,,,,
4,1.0,73.9,0.5514,,,,,
4,1.0,74.4,0.5521,,,,,
4,1.0,74.9,0.5524,,,,,
4,1.0,75.4,0.553,,,,,
4,1.0,75.9,0.5534,,,,,
4,1.0,76.4,0.5538,,,,,
4,1.0,76.8,0.5545,,,,,
4,1.0,77.4,0.5554,,,,,
4,1.0,77.8,0.5552,,,,,
4,1.0,78.3,0.5561,,,,,
4,1.0,78.8,0.5568,,,,,
4,1.0,79.5,0.5574,,,,,
4,1.0,79.9,0.5574,,,,,
4,1.0,80.4,0.5581,,,,,
4,1.0,80.7,0.5591,,,,,
4,1.0,81.4,0.5595,,,,,
4,1.0,81.8,0.5604,,,,,
4,1.0,82.5,0.5608,,,,,
4,1.0,82.8,0.5619,,,,,
4,1.0,83.3,0.5627,,,,,
4,1.0,83.8,0.5638,,,,,
4,1.0,84.3,0.5646,,,,,
4,1.0,84.8,0.5658,,,,,
4,1.0,85.2,0.5668,,,,,
4,1.0,85.8,0.5677,,,,,
4,1.0,86.3,0.5684,,,,,
4,1.0,86.8,0.5696,,,,,
4,1.0,87.2,0.5707,,,,,
4,1.0,87.8,0.5716,,,,,
4,1.0,88.2,0.5727,,,,,
4,1.0,88.8,0.5739,,,,,
4,1.0,89.5,0.5754,,,,,
