Sample,Pathlength,Temperature,Absorbance, ,, ,, 
2,0.1,72.8,1.4991,,,,,
2,0.1,73.3,1.5004,,,,,
2,0.1,73.8,1.5018,,,,,
2,0.1,74.3,1.5031,,,,,
2,0.1,74.9,1.5045,,,,,
2,0.1,75.3,1.5073,,,,,
2,0.1,75.8,1.5073,,,,,
2,0.1,76.4,1.5073,,,,,
2,0.1,76.8,1.5114,,,,,
2,0.1,77.3,1.5114,,,,,
2,0.1,77.8,1.5114,,,,,
2,0.1,78.4,1.5142,,,,,
2,0.1,78.7,1.5156,,,,,
2,0.1,79.4,1.517,,,,,
3,0.5,19.9,1.0992,,,,,
3,0.5,20.1,1.0987,,,,,
3,0.5,20.6,1.1009,,,,,
3,0.5,21.2,1.0992,,,,,
3,0.5,21.7,1.0992,,,,,
3,0.5,22.3,1.0998,,,,,
3,0.5,22.8,1.1003,,,,,
3,0.5,23.3,1.1014,,,,,
3,0.5,23.8,1.1019,,,,,
3,0.5,24.3,1.1019,,,,,
3,0.5,24.7,1.103,,,,,
3,0.5,25.2,1.1036,,,,,
3,0.5,25.7,1.1047,,,,,
3,0.5,26.2,1.1052,,,,,
3,0.5,26.7,1.1063,,,,,
3,0.5,27.2,1.1074,,,,,
3,0.5,27.7,1.1079,,,,,
3,0.5,28.2,1.1096,,,,,
3,0.5,28.7,1.1107,,,,,
3,0.5,29.2,1.1135,,,,,
3,0.5,29.7,1.114,,,,,
3,0.5,30.2,1.1151,,,,,
3,0.5,30.7,1.1146,,,,,
3,0.5,31.2,1.1157,,,,,
3,0.5,31.6,1.1168,,,,,
3,0.5,32.1,1.1179,,,,,
3,0.5,32.6,1.1213,,,,,
3,0.5,33.1,1.1253,,,,,
3,0.5,33.7,1.1265,,,,,
3,0.5,34.1,1.1265,,,,,
3,0.5,34.7,1.1293,,,,,
3,0.5,35,1.1311,,,,,
3,0.5,35.5,1.134,,,,,
3,0.5,36,1.1375,,,,,
3,0.5,36.5,1.1405,,,,,
3,0.5,37,1.1411,,,,,
3,0.5,37.5,1.1434,,,,,
3,0.5,38,1.1476,,,,,
3,0.5,38.5,1.1507,,,,,
3,0.5,39,1.1531,,,,,
3,0.5,39.5,1.158,,,,,
3,0.5,40,1.1611,,,,,
3,0.5,40.5,1.168,,,,,
3,0.5,41,1.1724,,,,,
3,0.5,41.5,1.1788,,,,,
3,0.5,42,1.1827,,,,,
3,0.5,42.5,1.19,,,,,
3,0.5,43,1.1974,,,,,
3,0.5,43.5,1.2028,,,,,
3,0.5,44,1.2118,,,,,
3,0.5,44.5,1.2174,,,,,
3,0.5,45,1.2245,,,,,
3,0.5,45.5,1.2325,,,,,
3,0.5,46,1.2414,,,,,
3,0.5,46.5,1.2505,,,,,
3,0.5,47,1.2597,,,,,
3,0.5,47.5,1.2684,,,,,
3,0.5,48,1.2764,,,,,
3,0.5,48.4,1.2862,,,,,
3,0.5,49,1.2946,,,,,
3,0.5,49.5,1.3031,,,,,
3,0.5,50,1.311,,,,,
3,0.5,50.5,1.3198,,,,,
3,0.5,50.9,1.3289,,,,,
3,0.5,51.5,1.3344,,,,,
3,0.5,52,1.3419,,,,,
3,0.5,52.5,1.3485,,,,,
3,0.5,53,1.3533,,,,,
3,0.5,53.5,1.3601,,,,,
3,0.5,54,1.3631,,,,,
3,0.5,54.5,1.3681,,,,,
3,0.5,54.9,1.3721,,,,,
3,0.5,55.4,1.3751,,,,,
3,0.5,55.9,1.3782,,,,,
3,0.5,56.5,1.3803,,,,,
3,0.5,56.9,1.3813,,,,,
3,0.5,57.5,1.3854,,,,,
3,0.5,58,1.3854,,,,,
3,0.5,58.4,1.3875,,,,,
3,0.5,58.9,1.3896,,,,,
3,0.5,59.4,1.3907,,,,,
3,0.5,59.9,1.3907,,,,,
3,0.5,60.4,1.3917,,,,,
3,0.5,60.9,1.3928,,,,,
3,0.5,61.4,1.3938,,,,,
3,0.5,61.9,1.3949,,,,,
3,0.5,62.5,1.397,,,,,
3,0.5,62.9,1.397,,,,,
3,0.5,63.4,1.3992,,,,,
3,0.5,64,1.3992,,,,,
3,0.5,64.4,1.4003,,,,,
3,0.5,64.9,1.4013,,,,,
3,0.5,65.4,1.4013,,,,,
3,0.5,65.9,1.4013,,,,,
3,0.5,66.4,1.4013,,,,,
3,0.5,66.9,1.4013,,,,,
3,0.5,67.4,1.4035,,,,,
3,0.5,67.9,1.4035,,,,,
3,0.5,68.4,1.4035,,,,,
3,0.5,68.9,1.4035,,,,,
3,0.5,69.4,1.4046,,,,,
3,0.5,69.8,1.4057,,,,,
3,0.5,70.3,1.4057,,,,,
3,0.5,70.9,1.4068,,,,,
3,0.5,71.4,1.4068,,,,,
3,0.5,71.9,1.4079,,,,,
3,0.5,72.3,1.409,,,,,
3,0.5,72.8,1.409,,,,,
3,0.5,73.3,1.4101,,,,,
3,0.5,73.8,1.4112,,,,,
3,0.5,74.3,1.4112,,,,,
3,0.5,74.9,1.4123,,,,,
3,0.5,75.3,1.4134,,,,,
3,0.5,75.8,1.4156,,,,,
3,0.5,76.4,1.4156,,,,,
3,0.5,76.8,1.4156,,,,,
3,0.5,77.3,1.4167,,,,,
3,0.5,77.8,1.4179,,,,,
3,0.5,78.4,1.419,,,,,
3,0.5,78.7,1.4201,,,,,
3,0.5,79.4,1.4212,,,,,
4,1,19.9,0.4587,,,,,
4,1,20.1,0.4591,,,,,
4,1,20.6,0.4569,,,,,
4,1,21.2,0.4584,,,,,
4,1,21.7,0.4584,,,,,
4,1,22.3,0.458,,,,,
4,1,22.8,0.4578,,,,,
4,1,23.3,0.4579,,,,,
4,1,23.8,0.4591,,,,,
4,1,24.3,0.4595,,,,,
4,1,24.7,0.4598,,,,,
4,1,25.2,0.4611,,,,,
4,1,25.7,0.4608,,,,,
4,1,26.2,0.4609,,,,,
4,1,26.7,0.4606,,,,,
4,1,27.2,0.4613,,,,,
4,1,27.7,0.4624,,,,,
4,1,28.2,0.4642,,,,,
4,1,28.7,0.4654,,,,,
4,1,29.2,0.4669,,,,,
4,1,29.7,0.4672,,,,,
4,1,30.2,0.4672,,,,,
4,1,30.7,0.4676,,,,,
4,1,31.2,0.4685,,,,,
4,1,31.6,0.4685,,,,,
4,1,32.1,0.4686,,,,,
4,1,32.6,0.4693,,,,,
4,1,33.1,0.4712,,,,,
4,1,33.7,0.4727,,,,,
4,1,34.1,0.475,,,,,
4,1,34.7,0.4759,,,,,
4,1,35,0.4792,,,,,
4,1,35.5,0.4809,,,,,
4,1,36,0.4808,,,,,
4,1,36.5,0.4825,,,,,
4,1,37,0.4835,,,,,
4,1,37.5,0.4856,,,,,
4,1,38,0.4878,,,,,
4,1,38.5,0.4908,,,,,
4,1,39,0.4937,,,,,
4,1,39.5,0.4954,,,,,
4,1,40,0.4984,,,,,
4,1,40.5,0.5008,,,,,
4,1,41,0.5031,,,,,
4,1,41.5,0.5068,,,,,
4,1,42,0.51,,,,,
4,1,42.5,0.5138,,,,,
4,1,43,0.5163,,,,,
4,1,43.5,0.5197,,,,,
4,1,44,0.5236,,,,,
4,1,44.5,0.5267,,,,,
4,1,45,0.5296,,,,,
4,1,45.5,0.533,,,,,
4,1,46,0.5363,,,,,
4,1,46.5,0.5397,,,,,
4,1,47,0.5424,,,,,
4,1,47.5,0.5447,,,,,
4,1,48,0.5478,,,,,
4,1,48.4,0.5506,,,,,
4,1,49,0.5526,,,,,
4,1,49.5,0.5542,,,,,
4,1,50,0.5561,,,,,
4,1,50.5,0.5583,,,,,
4,1,50.9,0.5601,,,,,
4,1,51.5,0.5609,,,,,
4,1,52,0.5625,,,,,
4,1,52.5,0.5636,,,,,
4,1,53,0.564,,,,,
4,1,53.5,0.5653,,,,,
4,1,54,0.5662,,,,,
4,1,54.5,0.5669,,,,,
4,1,54.9,0.568,,,,,
4,1,55.4,0.568,,,,,
4,1,55.9,0.5689,,,,,
4,1,56.5,0.5696,,,,,
4,1,56.9,0.57,,,,,
4,1,57.5,0.5704,,,,,
4,1,58,0.5707,,,,,
4,1,58.4,0.5713,,,,,
4,1,58.9,0.5716,,,,,
4,1,59.4,0.5721,,,,,
4,1,59.9,0.5726,,,,,
4,1,60.4,0.5726,,,,,
4,1,60.9,0.5734,,,,,
4,1,61.4,0.5736,,,,,
4,1,61.9,0.5742,,,,,
4,1,62.5,0.5742,,,,,
4,1,62.9,0.5745,,,,,
4,1,63.4,0.575,,,,,
4,1,64,0.5755,,,,,
4,1,64.4,0.5763,,,,,
4,1,64.9,0.5765,,,,,
4,1,65.4,0.5766,,,,,
4,1,65.9,0.5766,,,,,
4,1,66.4,0.5773,,,,,
4,1,66.9,0.5778,,,,,
4,1,67.4,0.5782,,,,,
4,1,67.9,0.5784,,,,,
4,1,68.4,0.5789,,,,,
4,1,68.9,0.5791,,,,,
4,1,69.4,0.5797,,,,,
4,1,69.8,0.58,,,,,
4,1,70.3,0.5805,,,,,
4,1,70.9,0.581,,,,,
4,1,71.4,0.5817,,,,,
4,1,71.9,0.5818,,,,,
4,1,72.3,0.5825,,,,,
4,1,72.8,0.5831,,,,,
4,1,73.3,0.5838,,,,,
4,1,73.8,0.584,,,,,
4,1,74.3,0.5846,,,,,
4,1,74.9,0.5853,,,,,
4,1,75.3,0.5856,,,,,
4,1,75.8,0.5866,,,,,
4,1,76.4,0.5873,,,,,
4,1,76.8,0.5884,,,,,
4,1,77.3,0.5879,,,,,
4,1,77.8,0.5896,,,,,
4,1,78.4,0.5896,,,,,
4,1,78.7,0.5906,,,,,
4,1,79.4,0.5916,,,,,
