Sample,Pathlength,Temperature,Absorbance, ,, ,, 
4,1,36.5,1.1825,,,,,
4,1,37,1.1825,,,,,
4,1,37.4,1.1832,,,,,
4,1,37.9,1.1838,,,,,
4,1,38.4,1.1845,,,,,
4,1,38.9,1.1857,,,,,
4,1,39.4,1.1864,,,,,
4,1,39.9,1.1851,,,,,
4,1,40.4,1.1864,,,,,
4,1,40.9,1.1864,,,,,
4,1,41.4,1.187,,,,,
4,1,41.9,1.1877,,,,,
4,1,42.4,1.187,,,,,
4,1,42.9,1.1883,,,,,
4,1,43.4,1.1877,,,,,
4,1,43.8,1.189,,,,,
